claim_id,firm_symbol,day,communication_date,channel,audience,claim_type,subject,asserted_value,unit,period_start,period_end,organizational_boundary,operational_boundary,qualification,stated_uncertainty,evidence_ids,evidence_estimate,evidence_standard_error,evidence_source,evidence_confidence,withdrawn,evaluation_truth_research_only,assessment_outcome,legal_track,rule_authority,divergence,standardized_divergence,materiality,assessment_confidence,factual_severity,legal_relevance,audience_impact,conduct_severity,rule_ids,corrective_action,penalty,published,assessment_reasons,policy_regime
C-BRN1-1,BRN1,60,2026-03-01,marketing,consumers,qualitative,green_score,0.38283372572055335,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN1-1,0.13283372572055335,0.04,company_record,0.360546875,False,0.11612141904484793,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-2,BRN1,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.27235047755178676,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01,E-BRN1-2,0.02235047755178679,0.04,company_record,0.360546875,False,0.07721797188048064,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-3,BRN1,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.31273497580057424,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN1-3,0.06273497580057423,0.04,company_record,0.360546875,False,0.08266156625657677,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-4,BRN1,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,2006146.3316677245,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,15919.387950789214,E-BRN1-4,1604917.0653341797,63677.55180315686,company_record,0.36125507222255065,False,1591938.7950789214,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN1-5,BRN1,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.7609822559320909,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN1-5,1.0146430079094546,0.04,company_record,0.36181270940481175,True,0.998833733597716,overstatement,consumer,ucpd_base,0.2536607519773637,4.79031718822558,0.2536607519773637,0.36181270940481175,0.9863532227772854,1.0,0.85,0.7,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,1034747.78,True,Material greener-than-evidence representation.,current_eu_supervision
C-BRN1-6,BRN1,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,54326.83119032148,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,1022.7820281195195,E-BRN1-6,103479.6784577552,4091.128112478078,company_record,0.36156457981046747,False,102278.20281195195,overstatement,financial_markets,market_disclosure,49152.847267433724,11.655774355207342,0.47500000000000003,0.36156457981046747,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN1-7,BRN1,60,2026-03-01,product_label,consumers,qualitative,green_score,0.2754149972096595,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN1-7,0.025414997209659507,0.04,company_record,0.360546875,False,0.11612141904484793,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-1,BRN2,60,2026-03-01,marketing,consumers,qualitative,green_score,0.29454839104259556,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN2-1,0.1745483910425956,0.04,company_record,0.360546875,False,0.1718198897075412,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-2,BRN2,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.19823555071835738,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01,E-BRN2-2,0.07823555071835739,0.04,company_record,0.360546875,False,0.14320634959645626,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-3,BRN2,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.23423524210141874,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN2-3,0.11423524210141875,0.04,company_record,0.360546875,False,0.1618476195157475,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-4,BRN2,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,2430790.142664368,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,22032.152429637736,E-BRN2-4,2170348.341664614,88128.60971855094,company_record,0.3592280849950612,False,2203215.2429637737,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN2-5,BRN2,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.8903070992850138,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN2-5,1.0117126128238794,0.04,company_record,0.3615616154864549,False,0.9957642587646339,inconclusive,consumer,ucpd_base,0.12140551353886553,2.2927114806569655,0.12140551353886553,0.3615616154864549,0.4720821751434276,1.0,0.85,0.1,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,none,0.0,False,Evidence cannot separate overstatement from noise.,current_eu_supervision
C-BRN2-6,BRN2,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,63666.97236310609,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,956.7936504035438,E-BRN2-6,103355.47461543197,3827.174601614175,company_record,0.3671574009429201,False,95679.36504035437,overstatement,financial_markets,market_disclosure,39688.50225232588,10.0605555821403,0.38400000000000006,0.3671574009429201,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN2-7,BRN2,60,2026-03-01,product_label,consumers,qualitative,green_score,0.2501050559538335,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-BRN2-7,0.13010505595383348,0.04,company_record,0.360546875,False,0.1718198897075412,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-1,BRN3,60,2026-03-01,marketing,consumers,qualitative,green_score,0.2250806852582389,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-BRN3-1,0.2250806852582389,0.065,company_record,0.24397203947368423,False,0.22622673702692747,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-2,BRN3,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.271368890685585,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01625,E-BRN3-2,0.271368890685585,0.065,company_record,0.24397203947368423,False,0.2074233468830291,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-3,BRN3,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.3628231681895207,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-BRN3-3,0.3628231681895207,0.065,company_record,0.24397203947368423,False,0.23890801625963493,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-4,BRN3,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,2578825.8794458415,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,37558.04211375254,E-BRN3-4,2578825.8794458415,150232.16845501016,company_record,0.25295040198491164,False,2311264.1300770794,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-5,BRN3,60,2026-03-01,marketing,general_public,offset_based,net_zero,1.0144004632321053,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-BRN3-5,1.0144004632321053,0.065,company_record,0.2451626813194804,False,0.9923977795972928,,,,,,,,,,,,,,,,,current_eu_supervision
C-BRN3-6,BRN3,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,60782.37478687924,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,1450.4370613150777,E-BRN3-6,86831.96398125606,5801.748245260311,company_record,0.24166249298077727,False,89257.66531169708,overstatement,financial_markets,market_disclosure,26049.589194376822,4.355896278235986,0.30000000000000004,0.24166249298077727,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-BRN3-7,BRN3,60,2026-03-01,product_label,consumers,qualitative,green_score,0.14619508435340245,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-BRN3-7,0.14619508435340245,0.065,company_record,0.24397203947368423,False,0.22622673702692747,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID1-1,MID1,60,2026-03-01,marketing,consumers,qualitative,green_score,0.520653179631807,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID1-1,0.27065317963180696,0.04,company_record,0.360546875,False,0.27898841664856994,systemic_abuse,consumer,ucpd_base,0.25000000000000006,4.721184841253113,0.25000000000000006,0.360546875,0.9721184841253114,1.0,0.85,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID1-2,MID1,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.5041085966066207,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01,E-MID1-2,0.25410859660662066,0.04,company_record,0.360546875,False,0.2694417329322713,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID1-3,MID1,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.4921147921370572,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID1-3,0.2421147921370572,0.04,company_record,0.360546875,False,0.31333007951872555,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID1-4,MID1,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,6418623.062736223,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,50866.21113262157,E-MID1-4,5134898.450188979,203464.84453048627,company_record,0.3613705202807995,False,5086621.113262157,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID1-5,MID1,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.7690505382872992,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID1-5,1.0254007177163988,0.04,company_record,0.36272511659593404,False,0.9887204190008816,overstatement,consumer,ucpd_base,0.25635017942909966,4.841106324692722,0.25635017942909966,0.36272511659593404,0.9968109913274715,1.0,0.85,0.7,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID1-6,MID1,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,42634.15691608699,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,830.5582670677287,E-MID1-6,81207.91793540379,3322.233068270915,company_record,0.3585688546193142,False,83055.82670677287,overstatement,financial_markets,market_disclosure,38573.7610193168,11.264123914932066,0.475,0.3585688546193142,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,800834.62,True,Material greener-than-evidence representation.,current_eu_supervision
C-MID1-7,MID1,60,2026-03-01,product_label,consumers,qualitative,green_score,0.5789809438423175,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID1-7,0.32898094384231746,0.04,company_record,0.360546875,False,0.27898841664856994,systemic_abuse,consumer,ucpd_base,0.3083277642105105,5.822689466112504,0.3083277642105105,0.360546875,1.0,1.0,0.9,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID2-1,MID2,60,2026-03-01,marketing,consumers,qualitative,green_score,0.3420452178940651,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID2-1,0.3420452178940651,0.065,company_record,0.24397203947368423,False,0.33070993477526994,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-2,MID2,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.3035387826073393,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01625,E-MID2-2,0.3035387826073393,0.065,company_record,0.24397203947368423,False,0.329960324668687,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-3,MID2,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.41502898903577273,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID2-3,0.41502898903577273,0.065,company_record,0.24397203947368423,False,0.3859523896024244,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-4,MID2,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,4152892.9880811344,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,68008.5727779782,E-MID2-4,4152892.9880811344,272034.2911119128,company_record,0.2433256029330645,False,4185142.940183274,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-5,MID2,60,2026-03-01,marketing,general_public,offset_based,net_zero,1.0157378528400802,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID2-5,1.0157378528400802,0.065,company_record,0.24527212460511455,False,0.9846448170263086,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID2-6,MID2,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,54710.192080184264,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,1251.314472413384,E-MID2-6,78157.4172574061,5005.257889653536,company_record,0.2452100561722371,False,77003.96753313132,overstatement,financial_markets,market_disclosure,23447.22517722183,4.544650876415704,0.30000000000000004,0.2452100561722371,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,348717.17,True,Material greener-than-evidence representation.,current_eu_supervision
C-MID2-7,MID2,60,2026-03-01,product_label,consumers,qualitative,green_score,0.278501141728155,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID2-7,0.278501141728155,0.065,company_record,0.24397203947368423,False,0.33070993477526994,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-1,MID3,60,2026-03-01,marketing,consumers,qualitative,green_score,0.599309567367184,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID3-1,0.47930956736718394,0.04,company_record,0.360546875,False,0.3916055551863001,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-2,MID3,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.529185523704166,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01,E-MID3-2,0.4091855237041661,0.04,company_record,0.360546875,False,0.4008124892608634,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-3,MID3,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.6442985099016503,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID3-3,0.5242985099016503,0.04,company_record,0.360546875,False,0.4709749871130361,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-4,MID3,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,3241354.902057696,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,31258.499226782165,E-MID3-4,2894066.876837229,125033.99690712866,company_record,0.3536799920887908,False,3125849.9226782164,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID3-5,MID3,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.7521333766636824,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID3-5,0.8721333766636824,0.04,company_record,0.360546875,False,0.9791196561096847,inconclusive,consumer,ucpd_base,0.12,2.266168723801494,0.12,0.360546875,0.4666168723801494,1.0,0.85,0.1,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,none,0.0,False,Evidence cannot separate overstatement from noise.,current_eu_supervision
C-MID3-6,MID3,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,42760.897729258955,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,699.1875107391367,E-MID3-6,69417.04176827753,2796.7500429565466,company_record,0.3599162610554803,False,69918.75107391366,overstatement,financial_markets,market_disclosure,26656.144039018574,9.24653895594822,0.38400000000000006,0.3599162610554803,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID3-7,MID3,60,2026-03-01,product_label,consumers,qualitative,green_score,0.4835788634513783,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-MID3-7,0.3635788634513783,0.04,company_record,0.360546875,False,0.3916055551863001,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-1,MID4,60,2026-03-01,marketing,consumers,qualitative,green_score,0.5034379278545521,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID4-1,0.5034379278545521,0.065,company_record,0.24397203947368423,False,0.456541030576589,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-2,MID4,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.5985089419372056,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01625,E-MID4-2,0.5985089419372056,0.065,company_record,0.24397203947368423,False,0.47581248926086334,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-3,MID4,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.543891344621559,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID4-3,0.543891344621559,0.065,company_record,0.24397203947368423,False,0.5609749871130361,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-4,MID4,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,10483124.001692206,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,178710.18373056303,E-MID4-4,10483124.001692206,714840.7349222521,company_record,0.23994392773134005,False,10997549.768034648,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-5,MID4,60,2026-03-01,marketing,general_public,offset_based,net_zero,1.1348471933884465,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID4-5,1.1348471933884465,0.065,company_record,0.2543098225380392,False,0.9721437887086541,,,,,,,,,,,,,,,,,current_eu_supervision
C-MID4-6,MID4,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,45973.144345652574,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,1014.304704951097,E-MID4-6,65675.9204937894,4057.218819804388,company_record,0.24818285003476945,False,62418.75107391366,overstatement,financial_markets,market_disclosure,19702.77614813682,4.7112323394671725,0.30000000000000004,0.24818285003476945,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-MID4-7,MID4,60,2026-03-01,product_label,consumers,qualitative,green_score,0.41799732763764613,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-MID4-7,0.41799732763764613,0.065,company_record,0.24397203947368423,False,0.456541030576589,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-1,GRN1,60,2026-03-01,marketing,consumers,qualitative,green_score,0.5062383330597979,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN1-1,0.5062383330597979,0.065,company_record,0.24397203947368423,False,0.5220651935316291,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-2,GRN1,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.5460056951312442,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01625,E-GRN1-2,0.5460056951312442,0.065,company_record,0.24397203947368423,False,0.5508124892608633,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-3,GRN1,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.6836065453855696,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN1-3,0.6836065453855696,0.065,company_record,0.24397203947368423,False,0.6509749871130361,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-4,GRN1,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,7472627.541936414,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,125299.27894645518,E-GRN1-4,7472627.541936414,501197.1157858207,company_record,0.24134133160160606,False,7710724.858243396,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN1-5,GRN1,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.9007862439232532,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN1-5,0.9007862439232532,0.065,company_record,0.24397203947368423,False,0.96363304776244,supported,consumer,ucpd_base,-0.0,0.0,0.0,0.24397203947368423,0.0,1.0,0.85,0.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,none,0.0,False,Claim is not greener than the evidence estimate.,current_eu_supervision
C-GRN1-6,GRN1,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,35686.41051435256,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,892.429704951097,E-GRN1-6,50980.58644907509,3569.718819804388,company_record,0.2376905771304193,False,54918.75107391366,overstatement,financial_markets,market_disclosure,15294.17593472253,4.15649826441718,0.30000000000000004,0.2376905771304193,1.0,1.0,0.75,0.7,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN1-7,GRN1,60,2026-03-01,product_label,consumers,qualitative,green_score,0.5900727825686721,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN1-7,0.5900727825686721,0.065,company_record,0.24397203947368423,False,0.5220651935316291,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-1,GRN2,60,2026-03-01,marketing,consumers,qualitative,green_score,0.8639741147876897,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-GRN2-1,0.6139741147876897,0.04,company_record,0.360546875,False,0.5883104224506285,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-2,GRN2,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.8795035057111217,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01,E-GRN2-2,0.6295035057111217,0.04,company_record,0.360546875,False,0.6258124892608633,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-3,GRN2,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.9895952848487781,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-GRN2-3,0.7395952848487781,0.04,company_record,0.360546875,True,0.740974987113036,overstatement,consumer,ucpd_base,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,0.7,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,1361525.0,True,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-4,GRN2,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,15696025.035950854,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,126555.99793808575,E-GRN2-4,12556820.028760683,506223.991752343,company_record,0.35986059923117103,False,12655599.793808576,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN2-5,GRN2,60,2026-03-01,marketing,general_public,offset_based,net_zero,0.6806315816013814,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-GRN2-5,0.9306315816013814,0.04,company_record,0.360546875,True,0.9530182467227746,overstatement,consumer,ucpd_base,0.25,4.721184841253112,0.25,0.360546875,0.9721184841253112,1.0,0.85,0.7,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,338242.59,True,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-6,GRN2,60,2026-03-01,investor_communication,investors,future_target,scope_1_emissions,24081.429835145005,tCO2e,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,474.18751073913666,E-GRN2-6,45869.390162180964,1896.7500429565466,company_record,0.3576185069373826,False,47418.75107391366,systemic_abuse,financial_markets,market_disclosure,21787.96032703596,11.14402310585434,0.47500000000000003,0.3576185069373826,1.0,1.0,0.75,1.0,ISSUER-CLEAR-FAIR-NOT-MISLEADING|MAR-PROSPECTUS-TRANSPARENCY-SCOPE-SCREEN,correct_and_publish,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN2-7,GRN2,60,2026-03-01,product_label,consumers,qualitative,green_score,0.89107433454347,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01,E-GRN2-7,0.64107433454347,0.04,company_record,0.360546875,False,0.5883104224506285,systemic_abuse,consumer,ucpd_base,0.27710021975578025,5.232965428075583,0.27710021975578025,0.360546875,1.0,1.0,0.9,1.0,UCPD-MISLEADING-ACTION|UCPD-MISLEADING-OMISSION,withdraw_publish_and_redress,0.0,False,Material greener-than-evidence representation.,current_eu_supervision
C-GRN3-1,GRN3,60,2026-03-01,marketing,consumers,qualitative,green_score,0.5916199044377187,score_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN3-1,0.5916199044377187,0.065,company_record,0.24397203947368423,False,0.6554520025309591,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-2,GRN3,60,2026-03-01,investor_communication,investors,taxonomy,taxonomy_alignment,0.743489499677674,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,0.01625,E-GRN3-2,0.743489499677674,0.065,company_record,0.24397203947368423,False,0.7008124892608633,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-3,GRN3,60,2026-03-01,marketing,consumers,quantitative,renewable_energy_share,0.8284394116405586,share_0_1,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN3-3,0.8284394116405586,0.065,company_record,0.24397203947368423,False,0.8309749871130361,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-4,GRN3,60,2026-03-01,investor_communication,investors,quantitative,environmental_capex,6589747.880675773,EUR,2025-03-01,2026-02-28,consolidated_group,scope_1_2_3,,100210.90478410784,E-GRN3-4,6589747.880675773,400843.61913643137,company_record,0.249448927628589,False,6166824.909791252,,,,,,,,,,,,,,,,,current_eu_supervision
C-GRN3-5,GRN3,60,2026-03-01,marketing,general_public,offset_based,net_zero,1.0001619218278253,net_emissions_ratio,2025-03-01,2026-02-28,consolidated_group,scope_1_2,,0.01625,E-GRN3-5,1.0001619218278253,0.065,company_record,0.24398555269682268,False,0.9394090704393908,,,,,,,,,,,,,,,,,current_eu_supervision
